校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
國立彰化師範大學,數學系,英x1.00、自x1.00、數甲x2.00,133,33.25
國立彰化師範大學,物理學系物理組,英x1.00、數Ax1.50、物x2.00,174,38.67
國立彰化師範大學,物理學系光電組,英x1.00、數Ax1.50、物x2.00,179.5,39.89
國立彰化師範大學,生物學系,國x1.00、英x1.75、化x1.50、生x2.00,247,39.52
國立彰化師範大學,化學系,國x1.00、英x1.25、數Ax1.00、物x1.25、化x2.00,251.25,38.65
國立彰化師範大學,英語學系(社會組),國x1.00、英x1.25、歷x1.00,139,42.77
國立彰化師範大學,英語學系(自然組),國x1.00、英x1.25、化x1.00,133.25,41.00
國立彰化師範大學,國文學系,國x1.50、英x1.00、歷x1.00,147,42.00
國立彰化師範大學,地理學系,英x1.25、數Bx1.00、地x1.50、公x1.00,200,42.11
國立彰化師範大學,美術學系,國x1.00、英x1.00、歷x1.00、術科x2.00,231.92,46.38
國立彰化師範大學,機電工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,298,37.25
國立彰化師範大學,電機工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,314,39.25
國立彰化師範大學,電子工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,307,38.38
國立彰化師範大學,資訊工程學系,英x1.50、數甲x2.00、物x1.50,189.5,37.90
國立彰化師範大學,企業管理學系,國x1.00、英x2.00、歷x1.00,166,41.50
國立彰化師範大學,會計學系,國x1.00、英x1.50、數Bx1.00、公x1.00,179.5,39.89
國立彰化師範大學,資訊管理學系資訊管理組,國x1.00、英x2.00、數Bx2.00、歷x1.00,253,42.17
國立彰化師範大學,資訊管理學系數位內容科技與管理組,國x1.00、英x2.00、數Ax2.00、物x1.00,242,40.33
國立彰化師範大學,運動學系,國x2.00、英x2.00、生x1.00、術科x1.00,221,36.83
國立彰化師範大學,公共事務與公民教育學系公民教育組,國x1.25、英x1.25、數Bx1.00、歷x1.00、公x2.00,283.75,43.65
國立彰化師範大學,公共事務與公民教育學系公共事務組,國x1.25、英x1.25、數Bx1.00、歷x1.00、公x2.00,282,43.38
中山醫學大學,醫學系,英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,260,52.00
中山醫學大學,醫學社會暨社會工作學系,國x2.00、英x1.00、公x2.00,170,34.00
中山醫學大學,護理學系,國x1.00、英x1.00、化x1.00、生x1.00,126,31.50
中山醫學大學,牙醫學系,英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.25,270,51.43
中山醫學大學,醫學檢驗暨生物技術學系,國x1.00、英x1.00、化x1.00、生x1.00,165,41.25
中山醫學大學,物理治療學系,國x1.50、英x1.50、物x1.00、生x1.50,257.5,46.82
中山醫學大學,職能治療學系,國x1.25、英x1.50、生x1.00,177,47.20
中山醫學大學,語言治療與聽力學系語言治療組,國x1.50、英x2.00、物x1.00、生x1.50,253,42.17
中山醫學大學,語言治療與聽力學系聽力組,國x1.50、英x2.00、物x1.50、生x1.00,225.5,37.58
中山醫學大學,生物醫學科學學系,英x1.00、數甲x1.00、化x1.00、生x2.00,168,33.60
中山醫學大學,視光學系,國x1.00、英x1.00、物x1.00、生x1.50,154.5,34.33
中山醫學大學,醫學影像暨放射科學系,數甲x1.25、物x2.00、生x1.50,158,33.26
中山醫學大學,心理學系,國x1.50、英x2.00、數甲x1.00,176,39.11
中山醫學大學,營養學系,國x2.00、數甲x1.00、化x2.00、生x2.00,233,33.29
中山醫學大學,公共衛生學系(A組),國x2.00、英x2.00、數甲x1.00、化x1.00,193,32.17
中山醫學大學,公共衛生學系(B組),國x2.00、英x2.00、數甲x1.00、歷x1.00,166,27.67
中山醫學大學,醫療產業科技管理學系,國x1.00、英x1.50、地x1.00,108,30.86
中山醫學大學,職業安全衛生學系,國x1.00、英x1.00、化x1.00,89,29.67
中山醫學大學,醫學應用化學系,國x1.00、數甲x1.50、化x2.00,148,32.89
中山醫學大學,健康產業科技管理學系,國x1.00、數甲x1.00、化x1.00,81,27.00
中山醫學大學,醫學資訊學系,國x1.00、英x2.00、數甲x2.00,154,30.80
中山醫學大學,應用外國語言學系,國x1.00、英x1.50、歷x1.00,99.5,28.43
國立中山大學,中國文學系,國x2.00、英x1.00、地x1.00、歷x1.00,232,46.40
國立中山大學,外國語文學系,國x1.50、英x2.00、地x1.00、歷x1.00,261.5,47.55
國立中山大學,音樂學系,國x1.00、英x1.00、歷x1.00、術科x2.00,180.72,36.14
國立中山大學,劇場藝術學系(男),國x2.00、英x2.00、歷x1.00,208,41.60
國立中山大學,劇場藝術學系(女),國x2.00、英x2.00、歷x1.00,215,43.00
國立中山大學,生物科學系,國x1.00、英x1.25、數甲x1.00、化x1.25、生x1.50,240,40.00
國立中山大學,生物科學系英語組,國x1.00、英x1.50、數甲x1.00、化x1.25、生x1.50,246.75,39.48
國立中山大學,化學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x2.00,248,41.33
國立中山大學,化學系英語組,國x1.00、英x2.00、數甲x1.00、物x1.00、化x1.00,253,42.17
國立中山大學,物理學系,國x1.00、英x1.75、數甲x1.75、物x1.50、化x1.00,287.5,41.07
國立中山大學,物理學系量子科技組(全英),國x1.00、英x2.00、數甲x1.75、物x1.50、化x1.00,294.25,40.59
國立中山大學,應用數學系,英x1.00、數甲x2.00、物x1.50,178,39.56
國立中山大學,應用數學系英語組,英x1.50、數甲x2.00、物x1.00,171.5,38.11
國立中山大學,電機工程學系,英x1.50、數甲x2.00、物x1.50、化x1.00,277.5,46.25
國立中山大學,電機工程學系全英語組,英x2.00、數甲x2.00、物x1.50、化x1.00,287,44.15
國立中山大學,機械與機電工程學系,國x1.00、英x1.50、數甲x2.00、物x1.50、化x1.00,286.5,40.93
國立中山大學,機械與機電工程學系全英語組,英x2.00、數甲x2.00、物x1.50、化x1.00,267,41.08
國立中山大學,資訊工程學系,英x1.00、數甲x2.00、物x2.00,230,46.00
國立中山大學,資訊工程學系全英語學士班,國x1.00、英x2.00、數甲x2.00、物x1.00,271,45.17
國立中山大學,光電工程學系,英x1.00、數甲x2.00、物x2.00、化x1.00,252,42.00
國立中山大學,光電工程學系全英語組,英x1.50、數甲x2.00、物x2.00、化x1.00,275.5,42.38
國立中山大學,材料與光電科學學系甲組,英x1.00、數甲x2.00、物x2.00,222,44.40
國立中山大學,材料與光電科學學系乙組,數甲x1.00、物x2.00、化x2.00,233,46.60
國立中山大學,材料與光電科學學系全英語組,英x1.00、數甲x1.00、物x2.00、化x2.00,260,43.33
國立中山大學,企業管理學系(社會組),英x2.00、數Bx2.00、公x1.00,217,43.40
國立中山大學,企業管理學系(自然組),國x1.00、英x2.00、數甲x2.00,205,41.00
國立中山大學,資訊管理學系,國x1.50、英x2.00、數甲x2.00,236.5,43.00
國立中山大學,財務管理學系,國x1.00、英x1.00、公x2.00,205,51.25
國立中山大學,國際經營管理全英語學士學位學程,英x2.00、數Bx1.50、公x1.50,227,45.40
國立中山大學,海洋生物科技暨資源學系,英x1.50、數甲x1.00、化x1.50、生x1.50,196,35.64
國立中山大學,海洋環境及工程學系,英x1.25、數甲x1.50、物x1.50、化x1.00,193.25,36.81
國立中山大學,海洋科學系,國x1.00、英x1.25、數甲x1.00、化x1.00,164.25,38.65
國立中山大學,政治經濟學系,國x1.00、英x1.50、數Ax1.50、公x1.00,210,42.00
國立中山大學,社會學系,英x2.00、地x1.00、公x2.00,230,46.00
國立中山大學,人文暨科技跨領域學士學位學程,國x1.25、英x1.50、數甲x1.00,155.25,41.40
長庚大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,269,53.80
長庚大學,醫學系(公費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,254,50.80
長庚大學,中醫學系,國x1.00、英x1.00、數甲x1.00、化x1.00、生x1.00,261,52.20
長庚大學,護理學系,國x1.00、英x1.50、化x1.00、生x1.50,191,38.20
長庚大學,醫學生物技術暨檢驗學系,英x1.00、數Ax1.00、化x1.50、生x1.50,206.5,41.30
長庚大學,醫學影像暨放射科學系,英x1.25、數甲x1.25、物x1.25、化x1.00、生x1.00,207.75,36.13
長庚大學,物理治療學系,英x1.50、物x1.25、化x1.00、生x1.50,240.5,45.81
長庚大學,職能治療學系,國x1.25、英x1.50、生x1.50,211,49.65
長庚大學,生物醫學系,英x1.25、數甲x1.00、物x1.00、化x1.25、生x1.25,186.5,32.43
長庚大學,呼吸治療學系,英x1.50、化x1.00、生x1.00,147.5,42.14
長庚大學,電機工程學系,國x1.00、英x1.25、數甲x1.50、物x1.50,198.75,37.86
長庚大學,機械工程學系,英x1.00、數甲x1.00、物x1.25,99,30.46
長庚大學,化工與材料工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,132,33.00
長庚大學,電子工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,124,31.00
長庚大學,資訊工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00,149,37.25
長庚大學,生物醫學工程學系,英x1.00、數甲x1.25、物x1.00、化x1.00,154.75,36.41
長庚大學,人工智慧學系,英x1.00、數甲x1.50、物x1.25、化x1.00,138.75,29.21
長庚大學,醫務管理學系,國x1.00、英x1.50、公x1.00,125.5,35.86
長庚大學,工商管理學系(數智商務組),國x1.00、英x1.00、公x1.00,84,28.00
長庚大學,工商管理學系(工商創業組),國x1.00、英x1.00、歷x1.00,68,22.67
長庚大學,工業設計學系,國x1.50、英x2.00、公x1.00,124,27.56
長庚大學,資訊管理學系,國x1.25、英x1.50、公x1.00,123.5,32.93
長庚大學,數位金融科技學系(甲組),國x1.50、英x2.00、數甲x2.00,192.5,35.00
長庚大學,數位金融科技學系(乙組),國x1.50、英x2.00、公x2.00,143.5,26.09
國立臺中教育大學,教育學系,國x1.50、英x1.00、數Bx1.50、地x1.00、歷x1.00,239.5,39.92
國立臺中教育大學,特殊教育學系,國x1.00、英x1.00、數Bx1.00、公x1.00,143,35.75
國立臺中教育大學,幼兒教育學系,國x1.50、英x1.25、公x1.00,150,40.00
國立臺中教育大學,體育學系,國x2.00、英x2.00、數Bx2.00、生x1.00、術科x1.00,239.35,29.92
國立臺中教育大學,語文教育學系,國x2.00、英x1.25、數Bx1.00、地x1.00、歷x1.25,260.25,40.04
國立臺中教育大學,區域與社會發展學系,國x1.00、英x1.00、地x2.00、歷x2.00、公x2.00,353,44.12
國立臺中教育大學,諮商與應用心理學系,國x2.00、英x2.00、公x1.00,220,44.00
國立臺中教育大學,美術學系,國x1.00、英x1.00、歷x1.00、術科x2.00,234.02,46.80
國立臺中教育大學,音樂學系,國x1.00、英x1.00、歷x1.00、術科x2.00,244.56,48.91
國立臺中教育大學,台灣語文學系,國x1.00、英x1.00、地x1.00、歷x1.00,156,39.00
國立臺中教育大學,英語學系,英x2.00、數Bx1.00、歷x1.00,88,22.00
國立臺中教育大學,數學教育學系,國x1.00、英x1.00、數Ax1.50、物x1.00,151.5,33.67
國立臺中教育大學,科學教育與應用學系,國x1.00、英x1.00、數甲x1.00、物x2.00、化x2.00,199,28.43
國立臺中教育大學,資訊工程學系,國x1.00、英x1.00、數甲x1.25,120.5,37.08
國立臺中教育大學,數位內容科技學系,國x1.00、英x1.00、數Bx1.50、物x1.00,166.5,37.00
國立臺中教育大學,國際企業學系,國x1.25、英x1.50、數Bx1.00、公x1.00,181.5,38.21
國立臺中教育大學,文化創意產業設計與營運學系,國x1.00、英x2.00、公x2.00,193,38.60
國立臺北教育大學,教育學系,國x1.50、英x1.50、數Bx1.25、歷x1.00、公x1.00,258.25,41.32
國立臺北教育大學,教育經營與管理學系,國x1.50、英x1.50、數Bx1.50、公x1.00,221.5,40.27
國立臺北教育大學,幼兒與家庭教育學系,國x1.50、英x1.50、數Bx1.00、地x1.00、歷x1.00,243,40.50
國立臺北教育大學,特殊教育學系(文組),國x1.50、英x2.00、數Bx1.00、地x1.50,253.5,42.25
國立臺北教育大學,特殊教育學系(理組),國x1.50、英x2.00、數Bx1.00、物x1.50,221.5,36.92
國立臺北教育大學,心理與諮商學系,國x1.25、英x1.25、數Bx1.50、歷x1.00、公x1.00,264.5,44.08
國立臺北教育大學,社會與區域發展學系,國x1.00、英x2.00、數Bx1.00、地x1.50、歷x1.50,291.5,41.64
國立臺北教育大學,兒童英語教育學系,國x1.00、英x2.00、數Bx1.00、歷x1.00,209,41.80
國立臺北教育大學,語文與創作學系語文師資組,國x2.00、英x1.25、數Bx1.00、地x1.00、歷x1.00,260.5,41.68
國立臺北教育大學,語文與創作學系文學創作組,國x2.00、英x1.25、地x1.00、歷x1.00,233.5,44.48
國立臺北教育大學,文化創意產業經營學系,國x1.50、英x1.50、社x1.50、地x1.00、歷x1.00,279.5,43.00
國立臺北教育大學,藝術與造形設計學系設計組,國x1.25、英x1.50、數Bx2.00、歷x1.00,214.5,37.30
國立臺北教育大學,藝術與造形設計學系藝術組,國x1.50、英x1.50、數Bx1.00、歷x1.00,196,39.20
國立臺北教育大學,數學暨資訊教育學系數學組,國x1.50、英x1.00、數甲x2.00,168.5,37.44
國立臺北教育大學,"數學暨資訊教育學系人工智慧與資訊教
育組",國x1.25、英x1.50、數甲x2.00,180.25,37.95
國立臺北教育大學,自然科學教育學系,英x2.00、數甲x1.00、物x2.00、化x2.00,221,31.57
國立臺北教育大學,數位科技設計學系(創意設計組),國x1.00、英x1.00、公x1.00,138,46.00
國立臺北教育大學,數位科技設計學系(資訊應用組),國x1.00、英x1.50、數甲x1.50,154.5,38.62
國立臺北教育大學,資訊科學系,國x1.00、英x2.00、數甲x2.00、物x2.00,268,38.29
國立臺北教育大學,體育學系(男),國x1.00、英x1.00、數Bx1.50、生x1.00、術科x2.00,303,46.62
國立臺北教育大學,體育學系(女),國x1.00、英x1.00、數Bx1.50、生x1.00、術科x2.00,267.56,41.16
國立臺南大學,教育學系,國x1.50、英x1.00、數Bx1.00、公x2.00,207.5,37.73
國立臺南大學,諮商與輔導學系,國x1.50、英x1.50、數Bx1.50、公x1.00,218,39.64
國立臺南大學,特殊教育學系,英x1.50、數Bx1.50、公x1.00,120,30.00
國立臺南大學,幼兒教育學系,國x2.00、英x1.50、數Bx1.00、公x1.00,193.5,35.18
國立臺南大學,體育學系,國x2.00、英x1.00、數Bx2.00、生x1.00、術科x1.00,240.55,34.36
國立臺南大學,文化與自然資源學系,國x1.00、地x2.00、歷x2.00,220,44.00
國立臺南大學,國語文學系,國x2.00、數Bx1.00、歷x1.00,150,37.50
國立臺南大學,英語學系,國x1.25、英x2.00、地x1.00、歷x1.00,200.75,38.24
國立臺南大學,應用數學系,國x1.00、英x1.50、數甲x2.00、物x1.50,185,30.83
國立臺南大學,數位學習科技學系(數位學習系統組),國x1.50、英x1.75、數甲x2.00、物x1.00,209.25,33.48
國立臺南大學,數位學習科技學系(數位學習內容組),國x1.50、英x1.75、數Bx1.00、地x1.00,193.75,36.90
國立臺南大學,材料科學系,國x1.00、英x1.00、數甲x1.00、物x1.50、化x1.50,215,35.83
國立臺南大學,資訊工程學系,英x2.00、數甲x1.00、物x1.50,165,36.67
國立臺南大學,電機工程學系,國x1.00、英x1.50、數甲x1.50、物x1.00、化x1.00,221,36.83
國立臺南大學,綠色能源科技學系,數甲x2.00、物x1.50、化x1.00,125.5,27.89
國立臺南大學,生物科技學系,國x1.50、英x1.00、化x1.50、生x2.00,220,36.67
國立臺南大學,生態暨環境資源學系,國x1.00、英x1.00、地x1.00,110,36.67
國立臺南大學,音樂學系,國x1.00、歷x1.00、術科x2.00,176.2,44.05
國立臺南大學,視覺藝術與設計學系,國x2.00、英x1.00、歷x1.00、術科x2.00,268.4,44.73
國立臺南大學,戲劇創作與應用學系(男),國x2.00、英x2.00、數Bx1.00、歷x1.00,178,29.67
國立臺南大學,戲劇創作與應用學系(女),國x2.00、英x2.00、數Bx1.00、歷x1.00,191,31.83
國立臺南大學,行政管理學系,國x1.50、英x1.50、數Bx1.00、歷x1.00、公x1.00,229,38.17
國立臺南大學,經營與管理學系,國x1.00、英x2.00、數Bx1.50、公x1.50,224,37.33
國立東華大學,應用數學系數學科學組,國x1.00、英x1.00、數甲x1.50,95.5,27.29
國立東華大學,應用數學系統計科學組,國x1.00、英x1.00、數甲x1.50,96,27.43
國立東華大學,物理學系物理組,英x1.00、數甲x1.00、物x1.00、化x1.00,107,26.75
國立東華大學,物理學系奈米與光電科學組,英x1.00、數甲x1.00、物x1.00、化x1.00,112,28.00
國立東華大學,化學系,英x1.00、數甲x1.00、物x1.00、化x2.00,127,25.40
國立東華大學,生命科學系,國x1.00、英x1.75、化x1.50、生x1.75,164,27.33
國立東華大學,資訊工程學系資工組,國x1.00、英x1.25、數甲x1.50,137.5,36.67
國立東華大學,資訊工程學系國際組,國x1.00、英x1.50、數甲x1.25,140.25,37.40
國立東華大學,電機工程學系智慧系統組,國x1.00、英x1.00、數甲x1.00,111,37.00
國立東華大學,電機工程學系半導體工程組,國x1.00、英x1.00、數甲x1.00、物x1.00,147,36.75
國立東華大學,材料科學與工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,114,28.50
國立東華大學,光電工程學系,國x1.00、英x1.00、數甲x1.00、物x1.50、化x1.00,167.5,30.45
國立東華大學,企業管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,157.5,31.50
國立東華大學,會計學系,國x1.00、英x2.00、數Bx1.50、公x1.00,183,33.27
國立東華大學,資訊管理學系,國x2.00、英x2.00、公x1.00,192,38.40
國立東華大學,國際企業學系,國x1.00、英x2.00、數Bx1.75、公x1.00,174.25,30.30
國立東華大學,財務金融學系,國x1.00、英x1.50、數Bx1.50、公x1.50,201.5,36.64
國立東華大學,觀光暨休閒遊憩學系,國x1.50、英x2.00、數Bx1.00、地x1.50,161.5,26.92
國立東華大學,"管理學院管理科學與財金國際學士學位
學程",國x1.00、英x2.00、數Bx1.00、公x1.00,181,36.20
國立東華大學,管理學院會計與資訊管理國際學士班,國x1.50、英x2.00、公x1.00,160.5,35.67
國立東華大學,華文文學系,國x2.00、英x1.00、歷x2.00,190,38.00
國立東華大學,中國語文學系,國x2.00、地x1.00、歷x1.50,185.5,41.22
國立東華大學,英美語文學系,國x1.25、英x2.00、公x1.00,118.25,27.82
國立東華大學,臺灣文化學系,國x1.50、英x1.00、地x2.00、歷x2.00,236.5,36.38
國立東華大學,歷史學系,社x1.00、地x1.50、歷x2.00、公x2.00,297,45.69
國立東華大學,經濟學系,國x1.00、英x1.00、數Bx1.00、公x1.00,135,33.75
國立東華大學,諮商與臨床心理學系(自然組),國x1.00、英x1.50、數甲x1.50,123,30.75
國立東華大學,諮商與臨床心理學系(社會組),國x1.00、英x1.50、數Bx1.50、公x1.00,208.5,41.70
國立東華大學,社會學系,國x1.50、英x2.00、公x2.00,200,36.36
國立東華大學,公共行政學系,國x2.00、英x1.50、公x2.00,221,40.18
國立東華大學,法律學系,國x2.00、英x1.00、公x1.50,202.5,45.00
國立東華大學,教育與潛能開發學系,國x2.00、數Bx1.00、公x1.00,140,35.00
國立東華大學,教育行政與管理學系,國x2.00、英x2.00、數Bx1.50、歷x1.00、公x1.00,228.5,30.47
國立東華大學,特殊教育學系,國x1.00、英x1.00、歷x1.00、公x1.00,128,32.00
國立東華大學,幼兒教育學系,國x2.00、歷x1.75、公x1.75,226.5,41.18
國立東華大學,族群關係與文化學系,國x1.50、英x1.00、公x2.00,128,28.44
國立東華大學,民族語言與傳播學系,國x1.00、社x1.00、公x1.00,65,21.67
國立東華大學,民族事務與發展學系,國x1.00、社x2.00、公x2.00,129,25.80
國立東華大學,民族社會工作學士學位學程,國x1.00、社x2.00、公x2.00,136,27.20
國立東華大學,原住民族樂舞與藝術學士學位學程,國x2.00、歷x1.00、公x2.00,130,26.00
國立東華大學,"自然資源與環境學系環境管理與環境教
育組",國x2.00、英x1.00、地x2.00,187,37.40
國立東華大學,自然資源與環境學系生態與保育組,國x2.00、英x1.00、生x2.00,167,33.40
國立東華大學,自然資源與環境學系地球科學組,國x2.00、英x1.00、化x2.00,160,32.00
國立東華大學,縱谷跨域書院學士學位學程,國x2.00、英x1.50、公x1.75,189.75,36.14
國立東華大學,音樂學系,國x1.00、英x1.00、歷x1.00、術科x2.00,-----,-----
國立東華大學,藝術與設計學系,國x2.00、英x1.00、歷x1.00,139,34.75
國立東華大學,藝術創意產業學系,國x2.00、歷x2.00、公x1.00,178,35.60
國立東華大學,體育與運動科學系,國x1.00、英x1.00、數Bx1.00、生x1.00、術科x1.00,158.21,31.64
臺北市立大學,教育學系,國x2.00、英x2.00、數Bx2.00、地x1.00、歷x1.00,314,39.25
臺北市立大學,特殊教育學系,國x2.00、英x1.50、數Bx1.50、公x1.00,220.5,36.75
臺北市立大學,幼兒教育學系,國x2.00、英x2.00、地x1.00、歷x1.00,251,41.83
臺北市立大學,心理與諮商學系,國x1.50、英x2.00、數Bx1.50、公x1.00,252.5,42.08
臺北市立大學,學習與媒材設計學系,國x2.00、英x2.00、數Bx1.50、地x1.00、歷x1.00,284.5,37.93
臺北市立大學,中國語文學系,國x2.00、英x1.00、歷x1.00,172,43.00
臺北市立大學,歷史與地理學系,國x1.50、英x1.00、數Bx1.00、地x1.50、歷x1.50,271,41.69
臺北市立大學,英語教學系,國x1.25、英x2.00、數Bx1.00、地x1.00,212.5,40.48
臺北市立大學,社會暨公共事務學系,國x1.50、英x1.50、數Bx1.00、歷x1.00、公x2.00,300.5,42.93
臺北市立大學,音樂學系,國x1.00、英x1.00、歷x1.00、術科x2.00,280.18,56.04
臺北市立大學,視覺藝術學系,國x2.00、英x1.00、數Bx1.00、歷x1.00、術科x2.00,305,43.57
臺北市立大學,應用物理暨化學系電子物理組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,232.5,37.20
臺北市立大學,應用物理暨化學系應用化學組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,230.75,36.92
臺北市立大學,地球環境暨生物資源學系,國x1.50、英x1.50、數甲x1.00、物x1.00、化x1.50,221,34.00
臺北市立大學,數學系,國x1.25、英x1.00、數甲x2.00、物x1.00,177.5,33.81
臺北市立大學,資訊科學系,國x1.25、英x2.00、數甲x2.00、物x1.00,231.25,37.00
臺北市立大學,體育學系,國x1.00、英x2.00、生x1.00、術科x1.50,232.98,42.36
臺北市立大學,休閒運動管理學系,國x1.00、英x1.00、公x1.00,123,41.00
臺北市立大學,運動健康科學系,國x1.00、英x1.50、生x1.00,132,37.71
臺北市立大學,城市發展學系,國x1.00、英x2.00、地x2.00,219,43.80
臺北市立大學,都會產業經營與行銷學系,國x1.00、英x2.00、數Bx2.00、公x1.00,237,39.50
臺北市立大學,衛生福利學系,國x1.50、英x2.00、數甲x1.00、生x2.00,223,34.31
國立屏東大學,教育學系,國x2.00、英x2.00、數Bx1.50、公x1.00,195.5,30.08
國立屏東大學,幼兒教育學系,國x2.00、數Bx1.00、公x2.00,178,35.60
國立屏東大學,特殊教育學系,國x2.00、數Bx1.00、公x1.00,154,38.50
國立屏東大學,教育心理與輔導學系,國x1.25、英x1.25、數Bx1.00、公x1.00,159,35.33
國立屏東大學,中國語文學系,國x2.00、英x1.25、歷x1.00,149.25,35.12
國立屏東大學,英語學系,國x1.00、英x2.00、歷x1.00,121,30.25
國立屏東大學,文化創意產業學系,國x2.00、英x1.00、歷x1.00,145,36.25
國立屏東大學,社會發展學系,國x1.00、英x1.00、公x1.00,100,33.33
國立屏東大學,應用英語學系,國x2.00、英x2.00、公x1.00,237,47.40
國立屏東大學,應用日語學系,國x2.00、英x2.00、公x1.00,200,40.00
國立屏東大學,視覺藝術學系數位媒體設計組,國x2.00、英x1.50、歷x1.50,186.5,37.30
國立屏東大學,商業自動化與管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,169.5,33.90
國立屏東大學,行銷與流通管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,198,33.00
國立屏東大學,休閒事業經營學系,國x1.50、英x1.50、數Bx1.00、公x1.00,165,33.00
國立屏東大學,不動產經營學系,國x1.50、英x1.25、公x1.00,146.75,39.13
國立屏東大學,企業管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,174.5,34.90
國立屏東大學,國際經營與貿易學系,國x1.00、英x1.50、數Bx1.50、公x1.00,175.5,35.10
國立屏東大學,財務金融學系,國x1.00、英x2.00、數Bx2.00、公x1.00,208,34.67
國立屏東大學,會計學系,國x2.00、英x2.00、數Bx1.50、公x1.00,226.5,34.85
國立屏東大學,大數據商務應用學士學位學程,國x1.00、英x2.00、數Bx2.00、公x1.00,194,32.33
國立屏東大學,應用化學系,英x1.50、數甲x1.50、化x2.00,124.5,24.90
國立屏東大學,應用數學系,國x1.00、英x1.00、數甲x2.00,110,27.50
國立屏東大學,應用物理系半導體組,國x1.00、英x1.00、數Ax1.75、物x2.00,185.25,32.22
國立屏東大學,應用物理系光電暨材料組,國x1.00、英x1.00、數Ax1.75、物x2.00、化x1.00,200.75,29.74
國立屏東大學,科學傳播學系,國x1.50、英x1.00、自x1.25、物x1.00,146.75,30.89
國立屏東大學,智慧機器人學系,英x1.00、數Ax2.00、物x2.00,143,28.60
國立屏東大學,電腦與通訊學系,國x1.00、英x2.00、數Ax2.00、物x1.00,212,35.33
國立屏東大學,資訊工程學系,國x1.00、英x2.00、數Ax2.00、物x1.00,211,35.17
國立屏東大學,電腦科學與人工智慧學系,國x1.50、英x2.00、數甲x2.00,169,30.73
國立屏東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,223,37.17
國立屏東大學,音樂學系,國x1.00、英x1.00、歷x1.00、術科x2.00,216.72,43.34
國立屏東大學,視覺藝術學系美術組,國x1.50、英x1.50、歷x1.00、術科x2.00,251,41.83
國立屏東大學,體育學系,數Bx1.00、生x1.00、術科x2.00,206.28,51.57
國立臺東大學,全校不分系學士學位學程,國x1.50、英x1.00、公x1.00,127.5,36.43
國立臺東大學,教育學系,國x1.50、數Bx1.00、公x1.00,113.5,32.43
國立臺東大學,體育學系,國x2.00、英x1.50、公x1.00,132,29.33
國立臺東大學,幼兒教育學系,國x2.00、英x2.00、數Bx1.75、公x1.00,178.5,26.44
國立臺東大學,特殊教育學系,國x2.00、英x1.00、公x1.00,123,30.75
國立臺東大學,文化資源與休閒產業學系,國x1.50、歷x1.25、公x1.00,137.75,36.73
國立臺東大學,數位媒體與文教產業學系,國x2.00、英x1.00、公x1.00,120,30.00
國立臺東大學,公共與文化事務學系,社x2.00、地x1.00、歷x1.00、公x1.50,211.5,38.45
國立臺東大學,身心整合與運動休閒產業學系,國x1.50、數Bx1.00、公x1.00,115.5,33.00
國立臺東大學,英美語文學系,國x2.00、英x2.00、數Bx1.00、公x1.00,144,24.00
國立臺東大學,華語文學系,國x2.00、英x1.50、歷x1.00,112,24.89
國立臺東大學,美術產業學系,國x1.00、歷x1.00、術科x2.00,205,51.25
國立臺東大學,音樂學系A組,國x1.50、歷x1.00、術科x2.00,-----,-----
國立臺東大學,音樂學系B組,國x2.00、英x1.50、歷x1.00,135,30.00
國立臺東大學,生命科學系,國x1.00、化x1.50、生x2.00,127.5,28.33
國立臺東大學,資訊工程學系,國x1.50、英x2.00、數Ax2.00、物x1.00,200,30.77
國立臺東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.75,185,27.41
國立臺東大學,應用數學系,國x2.00、數Ax2.00、物x1.00,159,31.80
國立臺東大學,應用科學系化學及奈米科學組,數Ax1.00、物x1.00、化x2.00,100,25.00
國立臺東大學,應用科學系應用物理組,數Ax1.25、物x2.00、化x1.00,96.75,22.76
國立臺東大學,綠色與資訊科技學士學位學程,國x1.00、數Bx1.00、物x2.00,119,29.75
國立體育大學,體育推廣學系A,國x2.00、英x2.00、數Bx1.50、公x1.00,185,28.46
