校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
逢甲大學,企業管理學系,國x1.50、英x2.00、數Bx1.00、歷x1.50,176,29.33
逢甲大學,行銷學系,國x2.00、英x2.00、數Bx1.75、歷x1.00,196.5,29.11
逢甲大學,中國文學系,國x2.00、英x1.25、歷x2.00,179.25,34.14
逢甲大學,外國語文學系,國x1.75、英x2.00、歷x1.50,156.5,29.81
逢甲大學,資訊工程學系,國x1.00、英x1.50、數甲x1.50,154,38.50
逢甲大學,電子工程學系,國x1.00、英x1.00、數甲x1.75,142.75,38.07
逢甲大學,電機工程學系,國x1.50、英x1.00、數甲x1.25、物x1.25,192,38.40
逢甲大學,自動控制工程學系,國x1.25、英x1.00、數甲x1.75,140.25,35.06
逢甲大學,資訊電機學院學士班,國x1.50、英x1.00、數甲x1.50,153,38.25
逢甲大學,通訊工程學系,國x1.75、英x1.50、數甲x2.00,190.25,36.24
逢甲大學,土木工程學系,國x2.00、英x1.00、數甲x1.50、物x2.00,208.5,32.08
逢甲大學,水利工程與資源保育學系,國x2.00、英x2.00、數甲x1.00,172,34.40
逢甲大學,都市計畫與空間資訊學系,國x2.00、英x1.00、數Bx1.00、地x2.00,201,33.50
逢甲大學,運輸與物流學系,國x2.00、英x2.00、數Bx1.75、公x1.00,203.25,30.11
逢甲大學,土地管理學系,國x1.50、英x1.00、數Bx1.00、地x1.50、歷x1.00,207.5,34.58
逢甲大學,財務金融學系,國x1.00、英x1.50、數Bx1.00、公x1.00,152,33.78
逢甲大學,風險管理與保險學系,國x1.50、英x1.00、數Bx1.00、地x1.50,159,31.80
逢甲大學,財務工程與精算學士學位學程,國x1.00、英x1.50、數Bx2.00、地x1.25,164,28.52
逢甲大學,建築專業學院學士班,國x2.00、英x2.00、數Ax1.75、物x1.00,241.75,35.81
逢甲大學,室內設計學士學位學程,國x2.00、英x1.00、數Bx1.75、歷x2.00,232.5,34.44
逢甲大學,人工智慧技術與應用學士學位學程,國x1.00、英x1.25、數甲x1.50,138,36.80
國立中央大學,中國文學系,國x2.00、英x1.50、地x1.00、歷x1.50,276.5,46.08
國立中央大學,英美語文學系,國x1.50、英x2.00、地x1.00、歷x1.25,270.25,47.00
國立中央大學,法國語文學系,國x1.50、英x2.00、地x1.00、歷x1.25、公x1.00,316.25,46.85
國立中央大學,文學院學士班,國x1.00、英x1.00、數Bx1.00、歷x1.25、公x1.25,239,43.45
國立中央大學,數學系計算與資料科學組,國x1.00、英x1.25、數甲x1.50、物x1.25,211.5,42.30
國立中央大學,數學系數學科學組,國x1.00、英x1.25、數甲x1.50、物x1.25,208.75,41.75
國立中央大學,物理學系,國x1.00、英x1.00、數甲x1.50、物x1.50,223,44.60
國立中央大學,化學學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,225,45.00
國立中央大學,光電科學與工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,182,45.50
國立中央大學,理學院學士班,國x1.00、英x1.00、數甲x1.50、物x1.50、化x1.50,290,44.62
國立中央大學,土木工程學系,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,303,40.40
國立中央大學,機械工程學系先進材料與精密製造組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,332,44.27
國立中央大學,機械工程學系光機電工程組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,333,44.40
國立中央大學,機械工程學系設計與分析組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,327.5,43.67
國立中央大學,化學工程與材料工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,232,46.40
國立中央大學,工學院學士班,英x1.00、數甲x1.00、物x1.00、化x1.00,179,44.75
國立中央大學,企業管理學系,國x1.50、英x2.00、數Bx2.00、公x1.00,287,44.15
國立中央大學,資訊管理學系,國x1.50、英x2.00、數甲x2.00,251,45.64
國立中央大學,經濟學系,國x1.25、英x2.00、數Bx2.00、公x1.00,286,45.76
國立中央大學,財務金融學系,國x1.00、英x1.50、地x1.00、公x1.00,222,49.33
國立中央大學,電機工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,199,49.75
國立中央大學,資訊工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,195,48.75
國立中央大學,通訊工程學系,英x1.00、數甲x1.50、物x1.50、化x1.00,229,45.80
國立中央大學,資訊電機學院學士班,英x1.00、數甲x1.00、物x1.00、化x1.00,196,49.00
國立中央大學,大氣科學學系,國x1.00、英x1.00、數甲x2.00、物x2.00、化x1.00,290,41.43
國立中央大學,太空科學與工程學系,國x1.00、英x1.00、數甲x2.00、物x2.00、化x1.00,303,43.29
國立中央大學,地球科學學系,英x1.50、數甲x2.00、物x2.00、化x1.00,250.5,38.54
國立中央大學,地球科學學院學士班,數甲x2.00、物x2.00、化x1.00,194,38.80
國立中央大學,"客家語文暨社會科學學系客家語文及傳
播組",國x1.50、英x1.00、數Bx1.00、歷x1.00、公x1.50,248.5,41.42
國立中央大學,"客家語文暨社會科學學系客家社會及政
策組",國x1.50、英x1.00、數Bx1.00、歷x1.00、公x1.50,250,41.67
國立中央大學,生命科學系,國x1.00、英x1.00、數甲x1.00、化x1.25、生x1.50,251,43.65
國立中央大學,生醫科學與工程學系,英x1.00、數甲x1.00、物x1.25、化x1.25,200.75,44.61
中國文化大學,哲學系,國x2.00、社x2.00、公x1.00,100,20.00
中國文化大學,中國文學系中國文學組,國x1.25、社x1.00、歷x1.00,71.75,22.08
中國文化大學,中國文學系文藝創作組,國x1.25、社x1.00、歷x1.00,75.5,23.23
中國文化大學,史學系,國x1.00、社x1.00、歷x2.00,98,24.50
中國文化大學,日本語文學系,國x2.00、社x1.50、公x1.50,115.5,23.10
中國文化大學,韓國語文學系,國x1.25、歷x1.00、公x1.00,95.75,29.46
中國文化大學,英國語文學系,國x1.00、英x1.50、公x1.00,73,20.86
中國文化大學,法國語文學系,國x1.50、社x1.00、公x2.00,102,22.67
中國文化大學,全球商務學士學位學程,國x1.00、英x2.00、數Bx1.00、公x1.00,73,14.60
中國文化大學,應用數學系,國x2.00、英x1.50、數甲x2.00,139,25.27
中國文化大學,光電物理學系,國x1.00、英x1.00、數Ax1.50、自x2.00、物x2.00,177.5,23.67
中國文化大學,化學系,國x1.50、自x2.00、化x2.00,162.5,29.55
中國文化大學,地理學系A組,國x1.00、自x1.50、物x2.00,106.5,23.67
中國文化大學,地理學系B組,國x1.00、社x1.50、地x2.00,138,30.67
中國文化大學,大氣科學系,國x1.00、數甲x1.50、物x1.50,79.5,19.88
中國文化大學,地質學系,國x1.00、英x1.25、化x1.50,78.25,20.87
中國文化大學,生命科學系,國x1.00、英x1.00、生x1.00,92,30.67
中國文化大學,法律學系,國x1.00、歷x1.00、公x2.00,137,34.25
中國文化大學,政治學系,國x1.00、社x1.50、公x2.00,105.5,23.44
中國文化大學,經濟學系,國x1.00、數Bx1.00、公x1.50,57.5,16.43
中國文化大學,勞動暨人力資源學系,國x1.00、社x1.50、地x2.00,112.5,25.00
中國文化大學,社會福利學系,國x1.50、英x1.00、歷x1.00、公x1.00,87,19.33
中國文化大學,行政管理學系,國x1.50、社x1.50、公x2.00,105.5,21.10
中國文化大學,園藝暨生物技術學系,國x2.00、自x2.00、化x1.50,144,26.18
中國文化大學,動物科學系,國x1.50、自x1.00、生x1.00,101,28.86
中國文化大學,森林暨自然保育學系(A組),國x1.00、社x1.00、公x1.00,101,33.67
中國文化大學,森林暨自然保育學系(B組),國x1.00、自x1.00、生x1.00,80,26.67
中國文化大學,土地資源學系科技應用組,國x1.25、數Bx1.00、化x2.00,95.5,22.47
中國文化大學,土地資源學系土地管理組,國x1.25、數Bx1.00、地x2.00,75.75,17.82
中國文化大學,生活應用科學系,國x2.00、社x2.00、公x1.75,122,21.22
中國文化大學,保健營養學系,國x2.00、自x1.00、化x2.00,133,26.60
中國文化大學,化學工程與材料工程學系(程序工程組),國x1.00、數甲x1.00、化x2.00,107,26.75
中國文化大學,化學工程與材料工程學系(材料工程組),國x1.00、數甲x1.00、物x2.00,100,25.00
中國文化大學,化學工程與材料工程學系(生化工程組),國x1.00、數甲x1.00、生x2.00,113,28.25
中國文化大學,電機工程學系A組,國x2.00、數Ax2.00、物x1.00,154,30.80
中國文化大學,電機工程學系B組,國x2.00、英x1.00、數Ax1.00、物x1.00,147,29.40
中國文化大學,機械工程學系,國x1.00、數Ax2.00、物x2.00,110,22.00
中國文化大學,紡織工程學系,國x2.00、數Ax1.00、化x1.00,98,24.50
中國文化大學,資訊工程學系A組,國x2.00、英x1.00、數Ax2.00、物x2.00,171,24.43
中國文化大學,資訊工程學系B組,國x2.00、英x1.00、數Bx2.00、歷x2.00,185,26.43
中國文化大學,國際貿易學系,國x1.00、社x1.00、公x1.00,64,21.33
中國文化大學,國際企業管理學系,國x1.00、社x1.00、公x2.00,82,20.50
中國文化大學,會計學系,國x2.00、數Bx1.00、公x1.75,86.75,18.26
中國文化大學,觀光事業學系,國x1.75、英x1.75、歷x1.50,92.75,18.55
中國文化大學,資訊管理學系(智慧商務科技組),國x1.00、英x1.00、公x2.00,73,18.25
中國文化大學,資訊管理學系(人工智慧組),國x1.00、數Bx1.00、公x2.00,71,17.75
中國文化大學,財務金融學系金融行銷組,國x1.50、歷x2.00、公x2.00,115,20.91
中國文化大學,財務金融學系財務金融組,國x1.50、數Bx1.00、公x2.00,82,18.22
中國文化大學,財務金融學系數位金融組,國x1.50、歷x1.75、公x2.00,112.5,21.43
中國文化大學,行銷學士學位學程,國x1.00、英x1.00、歷x2.00、公x2.00,118,19.67
中國文化大學,新聞學系,國x1.75、英x1.75、公x2.00,105,19.09
中國文化大學,廣告學系A組,國x2.00、英x2.00、公x1.00,85,17.00
中國文化大學,廣告學系B組,國x1.00、公x1.00、術x1.00,55.6,18.53
中國文化大學,資訊傳播學系,國x2.00、英x1.00、公x1.75,90.75,19.11
中國文化大學,大眾傳播學系,國x2.00、英x1.50、數Bx1.00、社x1.50、公x1.00,128.5,18.36
中國文化大學,美術學系,國x2.00、英x1.00、地x1.00、歷x1.00、術x2.00,198.92,28.42
中國文化大學,音樂學系A組,國x1.00、英x1.00、歷x1.00、術x2.00,-----,-----
中國文化大學,音樂學系B組,國x2.00、英x1.50、歷x1.00,88,19.56
中國文化大學,戲劇學系,國x1.25、英x1.00、歷x1.00,91,28.00
中國文化大學,中國戲劇學系,國x1.00、社x1.00、歷x1.00、公x1.00,84,21.00
中國文化大學,都市計劃與開發管理學系,國x2.00、地x2.00、公x1.00,118,23.60
中國文化大學,建築及都市設計學系建築及室內設計組,國x2.00、英x1.00、地x1.00,116,29.00
中國文化大學,建築及都市設計學系建築及都市設計組,國x2.00、英x1.00、物x1.00,114,28.50
中國文化大學,景觀學系A組,國x2.00、英x2.00、地x1.00,83,16.60
中國文化大學,景觀學系B組,國x2.00、英x2.00、生x1.00,105,21.00
中國文化大學,教育學系,國x1.50、社x2.00、公x2.00,128.5,23.36
中國文化大學,心理輔導學系,國x1.50、英x1.00、公x2.00,142.5,31.67
靜宜大學,英國語文學系,國x1.50、英x2.00、公x1.00,91,20.22
靜宜大學,西班牙語文學系,國x2.00、英x1.50、歷x1.00,110,24.44
靜宜大學,日本語文學系,國x2.00、英x1.00、歷x1.50,126.5,28.11
靜宜大學,中國文學系,國x2.00、地x1.00、歷x2.00,111,22.20
靜宜大學,社會工作與兒童少年福利學系,國x2.00、英x1.00、公x2.00,137,27.40
靜宜大學,台灣文學系,國x2.00、社x2.00、歷x1.25,128,24.38
靜宜大學,法律學系,國x2.00、歷x1.00、公x2.00,181,36.20
靜宜大學,生態人文學系(自然組),國x1.00、英x1.00、生x2.00,118,29.50
靜宜大學,生態人文學系(人文組),國x1.00、英x1.00、歷x2.00,83,20.75
靜宜大學,大眾傳播學系,國x2.00、英x2.00、歷x1.75,150.5,26.17
靜宜大學,財務工程學系(智慧金融組),國x2.00、數Bx2.00、公x1.00,132,26.40
靜宜大學,財務工程學系(數位金融組),國x2.00、數Bx2.00、物x1.00,140,28.00
靜宜大學,應用化學系,國x1.75、自x2.00、化x2.00,185.25,32.22
靜宜大學,食品營養學系營養與保健組,國x2.00、自x2.00、化x1.00,160,32.00
靜宜大學,食品營養學系食品與生物技術組,國x2.00、自x2.00、化x1.00,154,30.80
靜宜大學,化粧品科學系,國x2.00、英x1.00、化x2.00,129,25.80
靜宜大學,"資料科學暨大數據分析與應用學系(人工
智慧應用組)",國x2.00、數Bx2.00、物x1.00,139,27.80
靜宜大學,"資料科學暨大數據分析與應用學系(大數
據應用組)",國x2.00、數Bx2.00、公x1.00,119,23.80
靜宜大學,企業管理學系,國x2.00、英x2.00、歷x1.00,112,22.40
靜宜大學,國際企業學系(國際經營與行銷組),國x1.50、英x1.50、公x1.00,100,25.00
靜宜大學,國際企業學系(國際貿易與運籌組),國x1.50、英x1.50、歷x1.00,95.5,23.88
靜宜大學,會計學系,國x2.00、英x1.00、歷x2.00,130,26.00
靜宜大學,觀光事業學系,國x1.00、地x1.00、歷x1.00,78,26.00
靜宜大學,財務金融學系(金融管理組),國x2.00、英x1.50、歷x2.00,167,30.36
靜宜大學,財務金融學系(投資管理組),國x2.00、英x1.50、地x2.00,176.5,32.09
靜宜大學,財務金融學系(金融科技組),國x2.00、英x1.50、公x2.00,181.5,33.00
靜宜大學,資訊管理學系(人工智慧應用組),國x2.00、數Bx1.75、物x1.00,144.5,30.42
靜宜大學,資訊管理學系(巨量資料管理組),國x2.00、數Bx1.50、公x1.75,144,27.43
靜宜大學,資訊管理學系(社群商務應用組),國x2.00、數Bx1.00、歷x1.75,134.5,28.32
靜宜大學,資訊工程學系(智慧電子與IC設計組),英x1.00、數Bx1.00、物x2.00,104,26.00
靜宜大學,資訊工程學系(智慧晶片與機器人組),英x1.00、數Bx1.50、歷x1.00,94,26.86
靜宜大學,資訊工程學系(物聯網與大數據組),國x2.00、數Bx1.50、化x1.50,160,32.00
靜宜大學,資訊傳播工程學系(元宇宙應用創作組),國x2.00、英x1.00、歷x2.00,130,26.00
靜宜大學,"資訊傳播工程學系(人工智慧與遊戲設計
組)",國x2.00、英x1.00、物x2.00,140,28.00
靜宜大學,寰宇管理學士學位學程,國x1.50、英x2.00、公x1.00,78.5,17.44
靜宜大學,寰宇外語教育學士學位學程,國x1.75、英x2.00、歷x1.50,107.5,20.48
大同大學,機械與材料工程學系,國x2.00、英x1.75、數甲x2.00,161.5,28.09
大同大學,化學工程與生物科技學系(化學工程組),國x2.00、英x1.75、化x2.00,171.25,29.78
大同大學,化學工程與生物科技學系(生物科技組),國x2.00、英x1.75、生x2.00,178,30.96
大同大學,工程學院學士班,國x1.00、英x1.00、物x1.00,82,27.33
大同大學,電機工程學系(甲組),國x1.00、英x1.00、數甲x1.00,99,33.00
大同大學,電機工程學系(乙組),國x1.00、英x1.00、數Ax1.00、物x1.00,121,30.25
大同大學,資訊工程學系(甲組),國x1.00、英x1.50、數Ax2.00、數甲x2.00,187,28.77
大同大學,資訊工程學系(乙組),國x1.00、英x1.50、數Bx2.00、公x1.00,148.5,27.00
大同大學,事業經營學系(甲組),國x1.25、英x1.00、歷x2.00,99.5,23.41
大同大學,事業經營學系(乙組),國x1.25、數Bx1.00、公x2.00,82.75,19.47
大同大學,資訊經營學系(甲組),國x1.00、英x1.00、公x1.00,75,25.00
大同大學,資訊經營學系(乙組),國x1.00、英x1.00、物x1.00,84,28.00
大同大學,工業設計學系(自然一組),國x2.00、英x2.00、數甲x1.00,157,31.40
大同大學,工業設計學系(自然二組),國x1.00、英x1.75、物x2.00,117.75,24.79
大同大學,工業設計學系(社會一組),英x2.00、數Bx1.00、歷x2.00,115,23.00
大同大學,工業設計學系(社會二組),國x2.00、地x1.75、歷x2.00,198.75,34.57
大同大學,媒體設計學系互動媒體設計組(自然組),國x1.00、英x1.00、物x2.00,100,25.00
大同大學,媒體設計學系互動媒體設計組(社會組),國x1.00、英x1.00、歷x2.00,104,26.00
大同大學,媒體設計學系互動媒體設計組(國際組),國x1.00、英x1.00、公x2.00,69,17.25
大同大學,媒體設計學系數位遊戲設計組(自然組),國x1.00、數Bx1.00、物x2.00,108,27.00
大同大學,媒體設計學系數位遊戲設計組(社會組),國x1.00、數Bx1.00、歷x2.00,96,24.00
大同大學,媒體設計學系數位遊戲設計組(國際組),國x1.00、英x1.00、數Bx1.00、公x2.00,83,16.60
大同大學,應用外語學系,國x2.00、英x2.00、歷x1.75,122.75,21.35
輔仁大學,中國文學系,國x2.00、英x1.00、歷x1.00,143,35.75
輔仁大學,歷史學系,國x2.00、英x1.00、歷x2.00,184,36.80
輔仁大學,哲學系,國x2.00、英x1.00、公x2.00,165,33.00
輔仁大學,人文與社區創新學士學位學程,國x1.50、社x1.50、公x2.00,199,39.80
輔仁大學,音樂學系,國x1.00、歷x1.00、術x2.00,188.1,47.02
輔仁大學,應用美術學系,國x1.00、英x1.00、數Bx1.00、歷x1.50,163,36.22
輔仁大學,景觀設計學系(社會組),國x1.50、英x1.50、地x1.00、歷x1.00,180.5,36.10
輔仁大學,景觀設計學系(自然組),國x1.50、英x1.50、生x1.00,142.5,35.62
輔仁大學,影像傳播學系,國x2.00、英x2.00、公x1.00,208,41.60
輔仁大學,新聞傳播學系,國x2.00、英x1.00、數Bx1.00、公x2.00,236,39.33
輔仁大學,廣告傳播學系,國x1.50、英x2.00、數Bx1.00、公x1.00,203,36.91
輔仁大學,圖書資訊學系,國x2.00、英x2.00、歷x1.00,175,35.00
輔仁大學,體育學系體育學組,國x2.00、英x2.00、數Bx1.00、生x1.00、術x2.00,311.78,38.97
輔仁大學,體育學系運動健康管理組,國x2.00、英x2.00、數Bx1.00、生x1.00,223,37.17
輔仁大學,教育領導與科技發展學士學位學程,國x2.00、英x2.00、公x1.00,176,35.20
輔仁大學,護理學系,國x1.00、英x1.50、生x1.50,140,35.00
輔仁大學,公共衛生學系,國x1.50、英x1.50、化x1.00,140.5,35.12
輔仁大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,268,53.60
輔仁大學,醫學系(公費),英x1.25、數甲x1.00、物x1.00、化x1.00、生x1.25,288.5,52.45
輔仁大學,臨床心理學系,國x1.25、英x2.00、數Ax1.00、生x1.25,238,43.27
輔仁大學,職能治療學系,國x1.25、英x2.00、數Ax1.00、生x2.00,269.75,43.16
輔仁大學,呼吸治療學系,英x1.25、數Ax1.00、生x1.25,135.75,38.79
輔仁大學,數學系資訊數學組,國x1.25、英x1.25、數甲x2.00,143.5,31.89
輔仁大學,數學系應用數學組,國x1.25、英x1.25、數甲x2.00,138.5,30.78
輔仁大學,化學系,英x1.50、數Ax1.50、化x2.00,146.5,29.30
輔仁大學,資訊工程學系,國x1.50、英x1.00、數甲x1.00,136,38.86
輔仁大學,生命科學系,英x1.00、化x1.50、生x2.00,153.5,34.11
輔仁大學,物理學系電子物理組,國x1.00、英x1.00、數Ax1.50、物x2.00,177,32.18
輔仁大學,物理學系光電物理組,國x1.00、英x1.00、數Ax1.50、物x2.00,170.5,31.00
輔仁大學,電機工程學系,英x1.00、數甲x1.00、物x1.00,103,34.33
輔仁大學,醫學資訊與創新應用學士學位學程,國x1.00、英x1.00、數甲x1.00,100,33.33
輔仁大學,人工智慧與資訊安全學士學位學程,國x1.00、英x1.00、數甲x1.00,106,35.33
輔仁大學,英國語文學系,國x1.00、英x2.00、歷x1.00,172,43.00
輔仁大學,法國語文學系,國x2.00、英x2.00、歷x1.00,198,39.60
輔仁大學,西班牙語文學系,國x2.00、英x2.00、歷x1.00,197,39.40
輔仁大學,日本語文學系,國x1.50、英x1.50、歷x1.00、公x1.00,211.5,42.30
輔仁大學,義大利語文學系,國x2.00、英x2.00、歷x1.00,187,37.40
輔仁大學,德語語文學系,國x1.50、英x1.50、歷x1.25,166.5,39.18
輔仁大學,國際溝通與科技創新學士學位學程,國x2.00、英x2.00、歷x1.00,199,39.80
輔仁大學,織品服裝學系織品設計組,國x1.50、英x2.00、歷x1.00,151.5,33.67
輔仁大學,織品服裝學系服飾設計組,國x1.50、英x2.00、歷x1.00,156,34.67
輔仁大學,織品服裝學系織品服飾行銷組,國x1.50、英x2.00、歷x1.00,165,36.67
輔仁大學,餐旅管理學系,國x2.00、英x2.00、數Bx1.00、歷x2.00,219,31.29
輔仁大學,兒童與家庭學系,國x1.00、英x1.00、數Bx1.00、公x2.00,172,34.40
輔仁大學,食品科學系,英x1.00、數Ax1.00、化x2.00,117,29.25
輔仁大學,營養科學系,國x1.00、英x2.00、數Ax1.00、化x2.00、生x2.00,289,36.12
輔仁大學,法律學系,國x1.00、英x1.00、歷x1.00、公x1.00,186,46.50
輔仁大學,財經法律學系,國x1.00、英x1.00、歷x1.00、公x1.00,185,46.25
輔仁大學,企業管理學系,國x1.00、英x2.00、數Bx1.00、公x1.00,187,37.40
輔仁大學,會計學系,國x1.50、英x1.50、數Bx1.50、公x1.00,205,37.27
輔仁大學,資訊管理學系,英x2.00、數Bx2.00、公x1.00,185,37.00
輔仁大學,統計資訊學系,國x1.00、英x2.00、數Bx2.00、公x1.00,205,34.17
輔仁大學,金融與國際企業學系,國x1.50、英x2.00、數Bx2.00、公x1.00,263.5,40.54
輔仁大學,社會學系,國x1.00、英x2.00、數Bx1.00、公x2.00,216,36.00
輔仁大學,社會工作學系,國x1.50、英x1.00、地x1.50,148.5,37.12
輔仁大學,經濟學系,英x2.00、數Bx2.00、公x1.00,165,33.00
輔仁大學,宗教學系,國x2.00、英x1.00、歷x1.00,135,33.75
輔仁大學,心理學系,國x1.00、英x1.00、數Bx1.00、公x2.00,215,43.00
國立臺灣海洋大學,商船學系,國x1.00、英x1.50、數Ax1.50、物x1.50,200,36.36
國立臺灣海洋大學,航運管理學系,國x1.00、英x2.00、數Bx1.50、地x1.00,210,38.18
國立臺灣海洋大學,運輸科學系A組,國x1.00、英x2.00、數Bx2.00、地x1.00,205,34.17
國立臺灣海洋大學,運輸科學系B組,國x1.00、英x2.00、數甲x2.00,185,37.00
國立臺灣海洋大學,輪機工程學系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,225.5,34.69
國立臺灣海洋大學,海洋觀光管理學士學位學程,國x1.50、英x2.00、數Bx1.00、地x1.00,182.5,33.18
國立臺灣海洋大學,海洋經營管理學士學位學程,國x1.00、英x2.00、數Bx1.00、歷x1.00,183,36.60
國立臺灣海洋大學,食品科學系,國x1.00、英x2.00、數Ax1.00、化x2.00、生x2.00,241,30.12
國立臺灣海洋大學,水產養殖學系,國x1.00、英x2.00、數Ax1.00、化x1.50、生x2.00,209,27.87
國立臺灣海洋大學,生命科學暨生物科技學系,國x1.50、英x1.00、化x1.00、生x2.00,215,39.09
國立臺灣海洋大學,海洋生物科技學士學位學程,國x1.00、英x1.50、數Ax1.00、化x1.50、生x1.50,213.5,32.85
國立臺灣海洋大學,環境生物與漁業科學學系,國x1.00、英x2.00、生x1.50,153.5,34.11
國立臺灣海洋大學,海洋環境資訊系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,206.5,31.77
國立臺灣海洋大學,機械與機電工程學系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,252,38.77
國立臺灣海洋大學,系統工程暨造船學系,英x1.00、數甲x1.25、物x1.00,105.75,32.54
國立臺灣海洋大學,河海工程學系,國x1.00、英x1.00、數甲x1.50、物x1.25、化x1.00,182.75,31.78
國立臺灣海洋大學,海洋工程科技學士學位學程,國x1.00、英x1.50、數甲x1.50、物x1.50,197,35.82
國立臺灣海洋大學,電機工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,216,43.20
國立臺灣海洋大學,資訊工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00,168,42.00
國立臺灣海洋大學,通訊與導航工程學系,英x1.00、數甲x1.50、物x1.50,154,38.50
國立臺灣海洋大學,光電與材料科技學系,國x1.00、英x1.25、數甲x1.50、物x1.50、化x1.00,248.75,39.80
國立臺灣海洋大學,海洋法政學士學位學程,國x1.50、英x2.00、公x1.00,184.5,41.00
國立臺灣海洋大學,海洋文創設計產業學士學位學程,國x1.00、英x1.00、歷x1.00,113,37.67
國立高雄師範大學,國文學系,國x2.00、英x1.25、歷x1.25,186.75,41.50
國立高雄師範大學,英語學系,國x1.75、英x2.00、歷x1.50,212.5,40.48
國立高雄師範大學,地理學系,英x1.50、數Bx1.00、社x1.00、地x1.50,191.5,38.30
國立高雄師範大學,數學系數學組,英x1.25、數Ax2.00、數甲x2.00、物x1.00,211.25,33.80
國立高雄師範大學,數學系應用數學組,英x1.25、數Ax2.00、數甲x2.00、物x1.00,216.75,34.68
國立高雄師範大學,化學系,英x1.00、數甲x1.00、化x1.00,119,39.67
國立高雄師範大學,物理學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,192,38.40
國立高雄師範大學,生物科技系,國x1.25、英x1.25、數甲x1.00、化x1.00、生x1.50,222.25,37.04
國立高雄師範大學,教育學系,國x1.50、英x1.75、數Bx1.75、公x1.00,223.25,37.21
國立高雄師範大學,特殊教育學系,國x1.25、英x1.25、公x1.00,141.25,40.36
國立高雄師範大學,體育學系,國x2.00、英x2.00、數Bx1.00、生x2.00、術x1.00,249.31,31.16
國立高雄師範大學,事業經營學系,國x1.50、英x2.00、數Bx1.75、公x1.00,238,38.08
國立高雄師範大學,工業科技教育學系科技教育與訓練組,國x1.00、英x1.25、數甲x1.25、物x1.25、化x1.00,199.25,34.65
國立高雄師範大學,工業科技教育學系能源與冷凍空調組,國x1.00、英x1.25、數甲x1.25、物x1.25、化x1.00,202.25,35.17
國立高雄師範大學,工業設計學系,英x2.00、數Bx1.00、歷x1.00,127,31.75
國立高雄師範大學,電子工程學系,國x1.00、英x1.00、數甲x1.25、物x1.50,186.75,39.32
國立高雄師範大學,軟體工程與管理學系,國x1.00、英x1.00、數甲x1.00,127,42.33
國立高雄師範大學,電機工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,202,40.40
國立高雄師範大學,美術學系,國x1.00、英x1.00、歷x1.00、術x2.00,223.34,44.67
國立高雄師範大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,230.56,46.11
國立高雄師範大學,視覺設計學系,國x1.00、英x1.00、歷x1.00、術x2.00,232,46.40
國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,國x2.00、英x2.00、社x1.00、歷x1.00、公x1.00,343,49.00
國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,國x2.00、英x2.00、社x1.00、歷x1.00、公x1.50,350.5,46.73
國立彰化師範大學,特殊教育學系,國x1.25、英x1.25、公x1.00,145.25,41.50
國立彰化師範大學,數學系,英x1.00、自x1.00、數甲x2.00,149,37.25
國立彰化師範大學,物理學系物理組,英x1.00、數Ax1.50、物x2.00,175.5,39.00
國立彰化師範大學,物理學系光電組,英x1.00、數Ax1.50、物x2.00,177.5,39.44
國立彰化師範大學,生物學系,國x1.00、英x1.75、化x1.50、生x2.00,256,40.96
國立彰化師範大學,化學系,英x1.00、數Ax1.25、物x1.25、化x2.00,219.25,39.86
國立彰化師範大學,英語學系(社會組),國x1.00、英x1.50、歷x1.00,148,42.29
國立彰化師範大學,英語學系(自然組),國x1.00、英x1.50、化x1.00,154.5,44.14
國立彰化師範大學,國文學系,國x1.50、英x1.00、歷x1.00,146,41.71
國立彰化師範大學,地理學系,英x1.25、數Bx1.00、地x1.50、公x1.00,185.75,39.11
國立彰化師範大學,美術學系,國x1.00、英x1.00、歷x1.00、術x2.00,218.36,43.67
國立彰化師範大學,機電工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,309,38.62
國立彰化師範大學,電機工程學系,國x1.00、英x2.00、數甲x2.00、物x2.00、化x1.00,326,40.75
